,Year,Pos,Player,PTS,height,weight,Rank
23585,2015.0,SG,Elliot Williams,18.0,196.0,86.0,596
23586,2015.0,SG,Elliot Williams,19.0,196.0,86.0,594
23587,2016.0,PG,Elliot Williams,8.0,196.0,86.0,548
23588,2012.0,C,Jordan Williams,197.0,188.0,83.0,312
23589,2012.0,SF,Chris Wright,70.0,203.0,102.0,420
23590,2013.0,SG,Chris Wright,2.0,203.0,102.0,555
23591,2014.0,SF,Chris Wright,48.0,203.0,102.0,487
23592,2013.0,PF,Quincy Acy,116.0,201.0,108.0,411
23593,2014.0,SF,Quincy Acy,171.0,201.0,108.0,378
23594,2014.0,SF,Quincy Acy,19.0,201.0,108.0,538
23595,2014.0,SF,Quincy Acy,152.0,201.0,108.0,389
23596,2015.0,PF,Quincy Acy,398.0,201.0,108.0,281
23597,2016.0,PF,Quincy Acy,307.0,201.0,108.0,314
23598,2017.0,PF,Quincy Acy,222.0,201.0,108.0,362
23599,2017.0,PF,Quincy Acy,13.0,201.0,108.0,552
23600,2017.0,PF,Quincy Acy,209.0,201.0,108.0,370
23601,2013.0,PG,Josh Akognon,5.0,180.0,83.0,547
23602,2013.0,SF,Harrison Barnes,748.0,190.0,92.0,130
23603,2014.0,SF,Harrison Barnes,738.0,190.0,92.0,147
23604,2015.0,SF,Harrison Barnes,827.0,190.0,92.0,109
23605,2016.0,SF,Harrison Barnes,774.0,190.0,92.0,123
23606,2017.0,PF,Harrison Barnes,1518.0,190.0,92.0,28
23607,2013.0,SG,Will Barton,295.0,198.0,79.0,291
23608,2014.0,SG,Will Barton,166.0,198.0,79.0,380
23609,2015.0,SG,Will Barton,397.0,198.0,79.0,282
23610,2015.0,SG,Will Barton,90.0,198.0,79.0,488
23611,2015.0,SG,Will Barton,307.0,198.0,79.0,328
23612,2016.0,SG,Will Barton,1178.0,198.0,79.0,43
23613,2017.0,SG,Will Barton,820.0,198.0,79.0,114
23614,2013.0,C,Aron Baynes,43.0,208.0,117.0,478
23615,2014.0,C,Aron Baynes,161.0,208.0,117.0,382
23616,2015.0,C,Aron Baynes,461.0,208.0,117.0,247
23617,2016.0,C,Aron Baynes,514.0,208.0,117.0,211
23618,2017.0,C,Aron Baynes,365.0,208.0,117.0,296
23619,2013.0,SG,Kent Bazemore,123.0,196.0,91.0,403
23620,2014.0,SG,Kent Bazemore,403.0,196.0,91.0,253
23621,2014.0,SG,Kent Bazemore,101.0,196.0,91.0,427
23622,2014.0,SG,Kent Bazemore,302.0,196.0,91.0,300
23623,2015.0,SG,Kent Bazemore,390.0,196.0,91.0,286
23624,2016.0,SF,Kent Bazemore,872.0,196.0,91.0,99
23625,2017.0,SF,Kent Bazemore,801.0,196.0,91.0,120
23626,2013.0,SG,Bradley Beal,780.0,196.0,93.0,125
23627,2014.0,SG,Bradley Beal,1249.0,196.0,93.0,41
23628,2015.0,SG,Bradley Beal,962.0,196.0,93.0,76
23629,2016.0,SG,Bradley Beal,958.0,196.0,93.0,85
23630,2017.0,SG,Bradley Beal,1779.0,196.0,93.0,19
23631,2013.0,PG,Patrick Beverley,228.0,185.0,83.0,327
23632,2014.0,PG,Patrick Beverley,573.0,185.0,83.0,188
23633,2015.0,PG,Patrick Beverley,568.0,185.0,83.0,198
23634,2016.0,PG,Patrick Beverley,700.0,185.0,83.0,145
23635,2017.0,SG,Patrick Beverley,639.0,185.0,83.0,160
23636,2013.0,SF,Victor Claver,187.0,206.0,101.0,353
23637,2014.0,SF,Victor Claver,47.0,206.0,101.0,489
23638,2015.0,SF,Victor Claver,24.0,206.0,101.0,580
23639,2013.0,PF,Chris Copeland,486.0,206.0,108.0,214
23640,2014.0,SF,Chris Copeland,153.0,206.0,108.0,388
23641,2015.0,SF,Chris Copeland,309.0,206.0,108.0,325
23642,2016.0,PF,Chris Copeland,50.0,206.0,108.0,494
23643,2013.0,SF,Jae Crowder,392.0,198.0,106.0,250
23644,2014.0,SF,Jae Crowder,356.0,198.0,106.0,267
23645,2015.0,SF,Jae Crowder,628.0,198.0,106.0,174
23646,2015.0,SF,Jae Crowder,89.0,198.0,106.0,492
23647,2015.0,SF,Jae Crowder,539.0,198.0,106.0,212
23648,2016.0,SF,Jae Crowder,1038.0,198.0,106.0,66
23649,2017.0,SF,Jae Crowder,999.0,198.0,106.0,80
23650,2013.0,SG,Jared Cunningham,16.0,193.0,88.0,517
23651,2014.0,SG,Jared Cunningham,26.0,193.0,88.0,520
23652,2014.0,SG,Jared Cunningham,2.0,193.0,88.0,588
23653,2014.0,SG,Jared Cunningham,24.0,193.0,88.0,528
23654,2015.0,SG,Jared Cunningham,35.0,193.0,88.0,556
23655,2016.0,SG,Jared Cunningham,120.0,193.0,88.0,423
23656,2016.0,SG,Jared Cunningham,104.0,193.0,88.0,435
23657,2016.0,SG,Jared Cunningham,16.0,193.0,88.0,533
23658,2013.0,PF,Anthony Davis,867.0,206.0,97.0,100
23659,2014.0,PF,Anthony Davis,1394.0,206.0,97.0,24
23660,2015.0,PF,Anthony Davis,1656.0,206.0,97.0,8
23661,2016.0,C,Anthony Davis,1481.0,206.0,97.0,23
23662,2017.0,C,Anthony Davis,2099.0,206.0,97.0,4
23663,2013.0,SG,Nando De,276.0,206.0,97.0,299
23664,2014.0,SF,Nando De,177.0,206.0,97.0,372
23665,2014.0,SF,Nando De,112.0,206.0,97.0,416
23666,2014.0,SF,Nando De,65.0,206.0,97.0,473
23667,2013.0,C,Andre Drummond,476.0,211.0,126.0,215
23668,2014.0,C,Andre Drummond,1095.0,211.0,126.0,62
23669,2015.0,C,Andre Drummond,1130.0,211.0,126.0,45
23670,2016.0,C,Andre Drummond,1314.0,211.0,126.0,32
23671,2017.0,C,Andre Drummond,1105.0,211.0,126.0,58
23672,2013.0,SG,Kim English,119.0,198.0,90.0,407
23673,2013.0,C,Festus Ezeli,191.0,211.0,115.0,350
23674,2015.0,C,Festus Ezeli,201.0,211.0,115.0,404
23675,2016.0,C,Festus Ezeli,320.0,211.0,115.0,305
23676,2013.0,SG,Evan Fournier,202.0,201.0,92.0,341
23677,2014.0,SG,Evan Fournier,638.0,201.0,92.0,166
23678,2015.0,SG,Evan Fournier,698.0,201.0,92.0,148
23679,2016.0,SF,Evan Fournier,1213.0,201.0,92.0,38
23680,2017.0,SG,Evan Fournier,1167.0,201.0,92.0,49
23681,2013.0,PF,Joel Freeland,134.0,208.0,113.0,392
23682,2014.0,C,Joel Freeland,174.0,208.0,113.0,375
23683,2015.0,C,Joel Freeland,169.0,208.0,113.0,434
23684,2013.0,PG,Diante Garrett,40.0,190.0,83.0,484
23685,2014.0,PG,Diante Garrett,248.0,190.0,83.0,331
23686,2013.0,SF,Draymond Green,227.0,201.0,104.0,328
23687,2014.0,SF,Draymond Green,511.0,201.0,104.0,210
23688,2015.0,PF,Draymond Green,921.0,201.0,104.0,88
23689,2016.0,PF,Draymond Green,1131.0,201.0,104.0,49
23690,2017.0,PF,Draymond Green,776.0,201.0,104.0,126
23691,2013.0,PG,Ben Hansbrough,57.0,190.0,92.0,465
23692,2013.0,SF,Maurice Harkless,625.0,206.0,97.0,171
23693,2014.0,SF,Maurice Harkless,592.0,206.0,97.0,180
23694,2015.0,SF,Maurice Harkless,158.0,206.0,97.0,441
23695,2016.0,SF,Maurice Harkless,498.0,206.0,97.0,218
23696,2017.0,SF,Maurice Harkless,773.0,206.0,97.0,127
23697,2013.0,PF,John Henson,380.0,211.0,103.0,254
23698,2014.0,PF,John Henson,779.0,211.0,103.0,136
23699,2015.0,C,John Henson,470.0,211.0,103.0,243
23700,2016.0,C,John Henson,397.0,211.0,103.0,264
23701,2017.0,C,John Henson,392.0,211.0,103.0,284
23702,2013.0,SG,Justin Holiday,42.0,198.0,83.0,480
23703,2015.0,SG,Justin Holiday,254.0,198.0,83.0,365
23704,2016.0,SG,Justin Holiday,239.0,198.0,83.0,342
23705,2016.0,SG,Justin Holiday,63.0,198.0,83.0,475
23706,2016.0,SG,Justin Holiday,176.0,198.0,83.0,379
23707,2017.0,SG,Justin Holiday,629.0,198.0,83.0,169
23708,2013.0,C,Bernard James,131.0,208.0,108.0,394
23709,2014.0,C,Bernard James,28.0,208.0,108.0,516
23710,2015.0,C,Bernard James,44.0,208.0,108.0,540
23711,2013.0,SG,John Jenkins,374.0,193.0,97.0,261
23712,2014.0,SG,John Jenkins,40.0,193.0,97.0,497
23713,2015.0,SG,John Jenkins,135.0,193.0,97.0,454
23714,2016.0,SG,John Jenkins,178.0,193.0,97.0,376
23715,2016.0,SG,John Jenkins,69.0,193.0,97.0,466
23716,2016.0,SG,John Jenkins,109.0,193.0,97.0,431
23717,2017.0,SG,John Jenkins,7.0,193.0,97.0,570
23718,2013.0,SG,Orlando Johnson,203.0,196.0,99.0,340
23719,2014.0,SG,Orlando Johnson,100.0,196.0,99.0,429
23720,2014.0,SG,Orlando Johnson,91.0,196.0,99.0,445
23721,2014.0,SG,Orlando Johnson,9.0,196.0,99.0,559
23722,2016.0,SG,Orlando Johnson,26.0,196.0,99.0,513
23723,2016.0,SG,Orlando Johnson,16.0,196.0,99.0,533
23724,2016.0,SG,Orlando Johnson,10.0,196.0,99.0,544
23725,2013.0,SG,Darius Johnson-Odom,0.0,201.0,95.0,563
23726,2014.0,SG,Darius Johnson-Odom,0.0,201.0,95.0,597
23727,2013.0,SF,DeQuan Jones,233.0,203.0,100.0,323
23728,2013.0,PF,Kevin Jones,95.0,203.0,113.0,431
23729,2013.0,SF,Perry Jones,88.0,211.0,106.0,435
23730,2014.0,PF,Perry Jones,216.0,211.0,106.0,344
23731,2015.0,SF,Perry Jones,184.0,211.0,106.0,421
23732,2013.0,PF,Terrence Jones,104.0,206.0,114.0,421
23733,2014.0,PF,Terrence Jones,921.0,206.0,114.0,98
23734,2015.0,PF,Terrence Jones,386.0,206.0,114.0,288
23735,2016.0,PF,Terrence Jones,434.0,206.0,114.0,248
23736,2017.0,PF,Terrence Jones,584.0,206.0,114.0,186
23737,2017.0,PF,Terrence Jones,584.0,206.0,114.0,186
23738,2017.0,PF,Terrence Jones,0.0,206.0,114.0,589
23739,2013.0,SF,Kris Joseph,9.0,201.0,95.0,535
23740,2013.0,SF,Kris Joseph,7.0,201.0,95.0,542
23741,2013.0,SF,Kris Joseph,2.0,201.0,95.0,555
23742,2013.0,SF,Michael Kidd-Gilchrist,704.0,201.0,105.0,146
23743,2014.0,SF,Michael Kidd-Gilchrist,448.0,201.0,105.0,233
23744,2015.0,SF,Michael Kidd-Gilchrist,598.0,201.0,105.0,182
23745,2016.0,SF,Michael Kidd-Gilchrist,89.0,201.0,105.0,447
23746,2017.0,SF,Michael Kidd-Gilchrist,743.0,201.0,105.0,139
23747,2013.0,C,Viacheslav Kravtsov,77.0,213.0,117.0,448
23748,2014.0,C,Viacheslav Kravtsov,20.0,213.0,117.0,536
23749,2013.0,SG,Doron Lamb,154.0,193.0,95.0,377
23750,2013.0,SG,Doron Lamb,78.0,193.0,95.0,446
23751,2013.0,SG,Doron Lamb,76.0,193.0,95.0,450
23752,2014.0,SG,Doron Lamb,191.0,193.0,95.0,362
23753,2013.0,SF,Jeremy Lamb,71.0,196.0,83.0,455
23754,2014.0,SG,Jeremy Lamb,665.0,196.0,83.0,160
23755,2015.0,SG,Jeremy Lamb,295.0,196.0,83.0,336
23756,2016.0,SG,Jeremy Lamb,580.0,196.0,83.0,182
23757,2017.0,SG,Jeremy Lamb,603.0,196.0,83.0,175
23758,2013.0,C,Meyers Leonard,377.0,216.0,111.0,255
23759,2014.0,C,Meyers Leonard,98.0,216.0,111.0,435
23760,2015.0,C,Meyers Leonard,327.0,216.0,111.0,316
23761,2016.0,PF,Meyers Leonard,511.0,216.0,111.0,214
23762,2017.0,PF,Meyers Leonard,401.0,216.0,111.0,280
23763,2013.0,PG,Damian Lillard,1562.0,190.0,88.0,9
23764,2014.0,PG,Damian Lillard,1695.0,190.0,88.0,11
23765,2015.0,PG,Damian Lillard,1720.0,190.0,88.0,5
23766,2016.0,PG,Damian Lillard,1879.0,190.0,88.0,5
23767,2017.0,PG,Damian Lillard,2024.0,190.0,88.0,6
23768,2013.0,PG,Scott Machado,8.0,185.0,92.0,538
23769,2013.0,PG,Kendall Marshall,143.0,193.0,90.0,386
23770,2014.0,PG,Kendall Marshall,430.0,193.0,90.0,241
23771,2015.0,PG,Kendall Marshall,118.0,193.0,90.0,465
23772,2016.0,PG,Kendall Marshall,111.0,193.0,90.0,429
23773,2013.0,C,Fab Melo,7.0,213.0,115.0,542
23774,2013.0,SG,Khris Middleton,165.0,203.0,106.0,372
23775,2014.0,SF,Khris Middleton,990.0,203.0,106.0,85
23776,2015.0,SF,Khris Middleton,1055.0,203.0,106.0,58
23777,2016.0,SG,Khris Middleton,1434.0,203.0,106.0,25
23778,2017.0,SF,Khris Middleton,426.0,203.0,106.0,263
23779,2013.0,SF,Darius Miller,118.0,203.0,106.0,409
23780,2014.0,SF,Darius Miller,200.0,203.0,106.0,356
23781,2015.0,SF,Darius Miller,2.0,203.0,106.0,640
23782,2013.0,PF,Quincy Miller,9.0,206.0,95.0,535
23783,2014.0,PF,Quincy Miller,257.0,206.0,95.0,323
23784,2015.0,PF,Quincy Miller,29.0,206.0,95.0,566
23785,2015.0,PF,Quincy Miller,17.0,206.0,95.0,599
23786,2015.0,PF,Quincy Miller,12.0,206.0,95.0,610
23787,2013.0,PF,Donatas Motiejunas,250.0,213.0,100.0,315
23788,2014.0,PF,Donatas Motiejunas,341.0,213.0,100.0,283
23789,2015.0,PF,Donatas Motiejunas,855.0,213.0,100.0,99
23790,2016.0,PF,Donatas Motiejunas,230.0,213.0,100.0,349
23791,2017.0,PF,Donatas Motiejunas,150.0,213.0,100.0,406
23792,2013.0,PF,Arnett Moultrie,174.0,211.0,112.0,365
23793,2014.0,PF,Arnett Moultrie,36.0,211.0,112.0,507
23794,2013.0,SG,Kevin Murphy,15.0,196.0,83.0,519
23795,2013.0,PF,Andrew Nicholson,587.0,206.0,113.0,184
23796,2014.0,PF,Andrew Nicholson,435.0,206.0,113.0,239
23797,2015.0,PF,Andrew Nicholson,194.0,206.0,113.0,412
23798,2016.0,PF,Andrew Nicholson,384.0,206.0,113.0,268
23799,2017.0,PF,Andrew Nicholson,100.0,206.0,113.0,448
23800,2017.0,PF,Andrew Nicholson,70.0,206.0,113.0,476
23801,2017.0,PF,Andrew Nicholson,30.0,206.0,113.0,524
23802,2013.0,C,Kyle O'Quinn,232.0,208.0,113.0,324
23803,2014.0,C,Kyle O'Quinn,429.0,208.0,113.0,242
23804,2015.0,PF,Kyle O'Quinn,294.0,208.0,113.0,338
23805,2016.0,PF,Kyle O'Quinn,309.0,208.0,113.0,311
23806,2017.0,C,Kyle O'Quinn,496.0,208.0,113.0,226
23807,2013.0,C,Tim Ohlbrecht,3.0,211.0,115.0,553
23808,2013.0,C,Miles Plumlee,13.0,211.0,112.0,526
23809,2014.0,C,Miles Plumlee,646.0,211.0,112.0,163
23810,2015.0,C,Miles Plumlee,294.0,211.0,112.0,338
23811,2015.0,C,Miles Plumlee,233.0,211.0,112.0,382
23812,2015.0,C,Miles Plumlee,61.0,211.0,112.0,516
23813,2016.0,C,Miles Plumlee,314.0,211.0,112.0,308
23814,2017.0,C,Miles Plumlee,113.0,211.0,112.0,438
23815,2017.0,C,Miles Plumlee,82.0,211.0,112.0,464
23816,2017.0,C,Miles Plumlee,31.0,211.0,112.0,521
23817,2013.0,PG,Pablo Prigioni,275.0,190.0,83.0,301
23818,2014.0,PG,Pablo Prigioni,252.0,190.0,83.0,326
23819,2015.0,PG,Pablo Prigioni,274.0,190.0,83.0,351
23820,2015.0,PG,Pablo Prigioni,201.0,190.0,83.0,404
23821,2015.0,PG,Pablo Prigioni,73.0,190.0,83.0,507
23822,2016.0,PG,Pablo Prigioni,145.0,190.0,83.0,397
23823,2013.0,SG,Austin Rivers,377.0,193.0,90.0,255
23824,2014.0,PG,Austin Rivers,530.0,193.0,90.0,203
23825,2015.0,PG-SG,Austin Rivers,530.0,193.0,90.0,218
23826,2015.0,SG,Austin Rivers,239.0,193.0,90.0,378
23827,2015.0,PG,Austin Rivers,291.0,193.0,90.0,342
23828,2016.0,SG,Austin Rivers,593.0,193.0,90.0,175
23829,2017.0,SG,Austin Rivers,889.0,193.0,90.0,96
23830,2013.0,PG,Brian Roberts,555.0,185.0,78.0,190
23831,2014.0,PG,Brian Roberts,677.0,185.0,78.0,157
23832,2015.0,PG,Brian Roberts,480.0,185.0,78.0,238
23833,2016.0,PG,Brian Roberts,205.0,185.0,78.0,362
23834,2016.0,PG,Brian Roberts,145.0,185.0,78.0,397
23835,2016.0,PG,Brian Roberts,60.0,185.0,78.0,482
23836,2017.0,PG,Brian Roberts,142.0,185.0,78.0,416
23837,2013.0,PF,Thomas Robinson,333.0,208.0,107.0,273
23838,2013.0,PF,Thomas Robinson,247.0,208.0,107.0,317
23839,2013.0,PF,Thomas Robinson,86.0,208.0,107.0,438
23840,2014.0,PF,Thomas Robinson,339.0,208.0,107.0,284
23841,2015.0,PF,Thomas Robinson,308.0,208.0,107.0,326
23842,2015.0,PF,Thomas Robinson,115.0,208.0,107.0,466
23843,2015.0,PF,Thomas Robinson,193.0,208.0,107.0,413
23844,2016.0,PF,Thomas Robinson,307.0,208.0,107.0,314
23845,2017.0,PF,Thomas Robinson,241.0,208.0,107.0,353
23846,2013.0,SG,Terrence Ross,467.0,201.0,93.0,218
23847,2014.0,SG,Terrence Ross,879.0,201.0,93.0,112
23848,2015.0,SF,Terrence Ross,807.0,201.0,93.0,112
23849,2016.0,SF,Terrence Ross,720.0,201.0,93.0,142
23850,2017.0,SF,Terrence Ross,858.0,201.0,93.0,102
23851,2017.0,SF,Terrence Ross,559.0,201.0,93.0,196
23852,2017.0,SF,Terrence Ross,299.0,201.0,93.0,324
23853,2013.0,C,Robert Sacre,43.0,213.0,122.0,478
23854,2014.0,C,Robert Sacre,350.0,213.0,122.0,272
23855,2015.0,C,Robert Sacre,307.0,213.0,122.0,328
23856,2016.0,C,Robert Sacre,87.0,213.0,122.0,450
23857,2013.0,PF,Mike Scott,183.0,203.0,107.0,358
23858,2014.0,PF,Mike Scott,767.0,203.0,107.0,139
23859,2015.0,PF,Mike Scott,529.0,203.0,107.0,219
23860,2016.0,PF,Mike Scott,464.0,203.0,107.0,239
23861,2017.0,PF,Mike Scott,45.0,203.0,107.0,500
23862,2013.0,SF,Tornike Shengelia,30.0,206.0,98.0,499
23863,2014.0,SF,Tornike Shengelia,29.0,206.0,98.0,515
23864,2014.0,SF,Tornike Shengelia,25.0,206.0,98.0,525
23865,2014.0,SF,Tornike Shengelia,4.0,206.0,98.0,581
23866,2013.0,SG,Alexey Shved,665.0,198.0,86.0,162
23867,2014.0,SG,Alexey Shved,250.0,198.0,86.0,327
23868,2015.0,SG,Alexey Shved,434.0,198.0,86.0,257
23869,2015.0,SG,Alexey Shved,169.0,198.0,86.0,434
23870,2015.0,SG,Alexey Shved,29.0,198.0,86.0,566
23871,2015.0,SG,Alexey Shved,236.0,198.0,86.0,381
23872,2013.0,C,Henry Sims,4.0,208.0,112.0,550
23873,2014.0,C,Henry Sims,350.0,208.0,112.0,272
23874,2014.0,C,Henry Sims,44.0,208.0,112.0,492
23875,2014.0,C,Henry Sims,306.0,208.0,112.0,296
23876,2015.0,C,Henry Sims,586.0,208.0,112.0,189
23877,2016.0,C,Henry Sims,91.0,208.0,112.0,444
23878,2013.0,SF,Kyle Singler,720.0,203.0,103.0,138
23879,2014.0,SF,Kyle Singler,784.0,203.0,103.0,133
23880,2015.0,SF,Kyle Singler,480.0,203.0,103.0,238
23881,2015.0,SF,Kyle Singler,385.0,203.0,103.0,292
23882,2015.0,SF,Kyle Singler,95.0,203.0,103.0,483
23883,2016.0,SF,Kyle Singler,231.0,203.0,103.0,347
23884,2017.0,SF,Kyle Singler,88.0,203.0,103.0,458
23885,2013.0,PF,Jared Sullinger,270.0,206.0,117.0,305
23886,2014.0,PF,Jared Sullinger,982.0,206.0,117.0,88
23887,2015.0,PF,Jared Sullinger,770.0,206.0,117.0,128
23888,2016.0,PF,Jared Sullinger,834.0,206.0,117.0,114
23889,2017.0,PF,Jared Sullinger,37.0,206.0,117.0,512
23890,2013.0,SF,Jeffery Taylor,472.0,193.0,79.0,216
23891,2014.0,SF,Jeffery Taylor,208.0,193.0,79.0,349
23892,2015.0,SF,Jeffery Taylor,127.0,193.0,79.0,461
23893,2013.0,PG,Tyshawn Taylor,85.0,190.0,83.0,439
23894,2014.0,PG,Tyshawn Taylor,89.0,190.0,83.0,446
23895,2013.0,PG,Marquis Teague,99.0,188.0,85.0,427
23896,2014.0,SG,Marquis Teague,107.0,188.0,85.0,420
23897,2014.0,SG,Marquis Teague,45.0,188.0,85.0,491
23898,2014.0,SG,Marquis Teague,62.0,188.0,85.0,478
23899,2013.0,PF,Mirza Teletovic,188.0,206.0,109.0,352
23900,2014.0,SF,Mirza Teletovic,622.0,206.0,109.0,174
23901,2015.0,PF,Mirza Teletovic,339.0,206.0,109.0,311
23902,2016.0,PF,Mirza Teletovic,965.0,206.0,109.0,84
23903,2017.0,PF,Mirza Teletovic,451.0,206.0,109.0,242
23904,2013.0,C,Jonas Valanciunas,554.0,213.0,120.0,192
23905,2014.0,C,Jonas Valanciunas,916.0,213.0,120.0,99
23906,2015.0,C,Jonas Valanciunas,963.0,213.0,120.0,75
23907,2016.0,C,Jonas Valanciunas,768.0,213.0,120.0,124
23908,2017.0,C,Jonas Valanciunas,959.0,213.0,120.0,86
23909,2013.0,PF,Jarvis Varnado,8.0,206.0,104.0,538
23910,2013.0,PF,Jarvis Varnado,6.0,206.0,104.0,545
23911,2013.0,PF,Jarvis Varnado,2.0,206.0,104.0,555
23912,2014.0,PF,Jarvis Varnado,99.0,206.0,104.0,431
23913,2014.0,PF,Jarvis Varnado,0.0,206.0,104.0,597
23914,2014.0,PF,Jarvis Varnado,99.0,206.0,104.0,431
23915,2013.0,SG,Dion Waiters,894.0,193.0,102.0,93
23916,2014.0,SG,Dion Waiters,1113.0,193.0,102.0,57
23917,2015.0,SG,Dion Waiters,940.0,193.0,102.0,85
23918,2015.0,SG,Dion Waiters,345.0,193.0,102.0,308
23919,2015.0,SG,Dion Waiters,595.0,193.0,102.0,184
23920,2016.0,SG,Dion Waiters,762.0,193.0,102.0,130
23921,2017.0,SG,Dion Waiters,729.0,193.0,102.0,142
23922,2013.0,PG,Maalik Wayns,76.0,188.0,90.0,450
23923,2013.0,PG,Maalik Wayns,56.0,188.0,90.0,466
23924,2013.0,PG,Maalik Wayns,20.0,188.0,90.0,512
23925,2014.0,PG,Maalik Wayns,2.0,188.0,90.0,588
23926,2013.0,SG,Tony Wroten,91.0,198.0,92.0,434
23927,2014.0,PG,Tony Wroten,939.0,198.0,92.0,93
23928,2015.0,PG,Tony Wroten,507.0,198.0,92.0,226
23929,2016.0,PG,Tony Wroten,67.0,198.0,92.0,470
23930,2013.0,C,Luke Zeller,19.0,211.0,111.0,514
23931,2013.0,C,Tyler Zeller,610.0,213.0,114.0,178
23932,2014.0,C,Tyler Zeller,399.0,213.0,114.0,257
23933,2015.0,C,Tyler Zeller,833.0,213.0,114.0,105
23934,2016.0,C,Tyler Zeller,364.0,213.0,114.0,276
23935,2017.0,C,Tyler Zeller,178.0,213.0,114.0,390
23936,2014.0,C,Steven Adams,265.0,213.0,115.0,319
23937,2015.0,C,Steven Adams,537.0,213.0,115.0,215
23938,2016.0,C,Steven Adams,636.0,213.0,115.0,163
23939,2017.0,C,Steven Adams,905.0,213.0,115.0,92
23940,2014.0,SF,Giannis Antetokounmpo,525.0,211.0,100.0,206
23941,2015.0,SG,Giannis Antetokounmpo,1030.0,211.0,100.0,63
23942,2016.0,PG,Giannis Antetokounmpo,1350.0,211.0,100.0,30
23943,2017.0,SF,Giannis Antetokounmpo,1832.0,211.0,100.0,14
23944,2014.0,C,Pero Antic,352.0,211.0,117.0,269
23945,2015.0,C,Pero Antic,356.0,211.0,117.0,301
23946,2014.0,SG,Chris Babb,22.0,196.0,102.0,532
23947,2014.0,PF,Anthony Bennett,217.0,203.0,111.0,343
23948,2015.0,PF,Anthony Bennett,298.0,203.0,111.0,335
23949,2016.0,PF,Anthony Bennett,28.0,203.0,111.0,511
23950,2017.0,PF,Anthony Bennett,115.0,203.0,111.0,435
23951,2014.0,SG,Vander Blue,5.0,193.0,90.0,578
23952,2015.0,SG,Vander Blue,22.0,193.0,90.0,583
23953,2014.0,PG,Lorenzo Brown,64.0,196.0,85.0,476
23954,2015.0,PG,Lorenzo Brown,122.0,196.0,85.0,463
23955,2016.0,PG,Lorenzo Brown,20.0,196.0,85.0,527
23956,2014.0,SF,Reggie Bullock,115.0,201.0,92.0,412
23957,2015.0,SF,Reggie Bullock,69.0,201.0,92.0,510
23958,2015.0,SF,Reggie Bullock,65.0,201.0,92.0,512
23959,2015.0,SF,Reggie Bullock,4.0,201.0,92.0,634
23960,2016.0,SF,Reggie Bullock,122.0,201.0,92.0,421
23961,2017.0,SF,Reggie Bullock,141.0,201.0,92.0,418
23962,2014.0,PG,Trey Burke,895.0,185.0,86.0,107
23963,2015.0,PG,Trey Burke,973.0,185.0,86.0,70
23964,2016.0,PG,Trey Burke,679.0,185.0,86.0,150
23965,2017.0,PG,Trey Burke,285.0,185.0,86.0,332
23966,2014.0,PG,Dwight Buycks,43.0,190.0,86.0,495
23967,2015.0,PG,Dwight Buycks,52.0,190.0,86.0,528
23968,2014.0,SG,Nick Calathes,347.0,198.0,96.0,277
23969,2015.0,SG,Nick Calathes,243.0,198.0,96.0,374
23970,2014.0,SG,Kentavious Caldwell-Pope,470.0,196.0,92.0,229
23971,2015.0,SG,Kentavious Caldwell-Pope,1043.0,196.0,92.0,60
23972,2016.0,SG,Kentavious Caldwell-Pope,1105.0,196.0,92.0,55
23973,2017.0,SG,Kentavious Caldwell-Pope,1047.0,196.0,92.0,68
23974,2014.0,PG,Isaiah Canaan,101.0,183.0,91.0,427
23975,2015.0,PG,Isaiah Canaan,432.0,183.0,91.0,260
23976,2015.0,PG,Isaiah Canaan,154.0,183.0,91.0,442
23977,2015.0,PG,Isaiah Canaan,278.0,183.0,91.0,346
23978,2016.0,SG,Isaiah Canaan,846.0,183.0,91.0,109
23979,2017.0,SG,Isaiah Canaan,181.0,183.0,91.0,388
23980,2014.0,PG,Michael Carter-Williams,1167.0,198.0,86.0,50
23981,2015.0,PG,Michael Carter-Williams,966.0,198.0,86.0,72
23982,2015.0,PG,Michael Carter-Williams,613.0,198.0,86.0,177
23983,2015.0,PG,Michael Carter-Williams,353.0,198.0,86.0,303
23984,2016.0,PG,Michael Carter-Williams,623.0,198.0,86.0,169
23985,2017.0,PG,Michael Carter-Williams,297.0,198.0,86.0,326
23986,2014.0,SF,Dionte Christmas,71.0,196.0,92.0,467
23987,2014.0,SG,Ian Clark,68.0,190.0,79.0,468
23988,2015.0,SG,Ian Clark,57.0,190.0,79.0,518
23989,2015.0,SG,Ian Clark,44.0,190.0,79.0,540
23990,2015.0,SG,Ian Clark,13.0,190.0,79.0,609
23991,2016.0,SG,Ian Clark,236.0,190.0,79.0,345
23992,2017.0,SG,Ian Clark,527.0,190.0,79.0,210
23993,2014.0,SF,Robert Covington,16.0,206.0,97.0,543
23994,2015.0,SF,Robert Covington,943.0,206.0,97.0,83
23995,2016.0,SF,Robert Covington,858.0,206.0,97.0,105
23996,2017.0,SF,Robert Covington,864.0,206.0,97.0,101
23997,2014.0,SG,Allen Crabbe,33.0,198.0,95.0,509
23998,2015.0,SG,Allen Crabbe,168.0,198.0,95.0,436
23999,2016.0,SG,Allen Crabbe,832.0,198.0,95.0,115
24000,2017.0,SG,Allen Crabbe,845.0,198.0,95.0,107
